진료개시년도,진료형태소분류코드,시도코드,시도시군구코드,주상병분류,진료인원(명),진료비(천원)
2021,한방기관외래,서울특별시,서초구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],36439,7093339
2021,한방기관외래,서울특별시,서초구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],48,3181
2021,한방기관외래,서울특별시,서초구,특수목적코드[U00-U99],5865,900458
2021,한방기관외래,서울특별시,강남구,특정감염성 및 기생충성 질환[A00-B99],401,42279
2021,한방기관외래,서울특별시,강남구,신생물[C00-D48],561,263825
2021,한방기관외래,서울특별시,강남구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],50,5718
2021,한방기관외래,서울특별시,강남구,내분비  영양 및 대사질환[E00-E90],673,120108
2021,한방기관외래,서울특별시,강남구,정신 및 행동장애[F00-F99],921,130125
2021,한방기관외래,서울특별시,강남구,신경계의 질환[G00-G99],4887,1037188
2021,한방기관외래,서울특별시,강남구,눈및눈부속기의 질환[H00-H59],468,104368
2021,한방기관외래,서울특별시,강남구,귀 및 유양돌기의 질환[H60-H95],1068,238353
2021,한방기관외래,서울특별시,강남구,순환기계의 질환[I00-I99],533,118099
2021,한방기관외래,서울특별시,강남구,호흡기계의 질환[J00-J99],4110,424210
2021,한방기관외래,서울특별시,강남구,소화기계의 질환[K00-K93],9512,1235594
2021,한방기관외래,서울특별시,강남구,피부 및 피하조직의 질환[L00-L99],2269,384947
2021,한방기관외래,서울특별시,강남구,근골격계 및 결합조직의 질환[M00-M99],57059,13450584
2021,한방기관외래,서울특별시,강남구,비뇨생식기계의 질환[N00-N99],1833,310783
2021,한방기관외래,서울특별시,강남구,임신  출산 및 산욕[O00-O99],53,3646
2021,한방기관외래,서울특별시,강남구,주산기에 기원한 특정병태[P00-P96],*,*
2021,한방기관외래,서울특별시,강남구,선천성기형  변형 및 염색체 이상[Q00-Q99],30,8087
2021,한방기관외래,서울특별시,강남구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],7628,1060840
2021,한방기관외래,서울특별시,강남구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],44884,8714945
2021,한방기관외래,서울특별시,강남구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],93,6084
2021,한방기관외래,서울특별시,강남구,특수목적코드[U00-U99],8906,1450415
2021,한방기관외래,서울특별시,송파구,특정감염성 및 기생충성 질환[A00-B99],340,41013
2021,한방기관외래,서울특별시,송파구,신생물[C00-D48],570,237963
2021,한방기관외래,서울특별시,송파구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],37,4699
2021,한방기관외래,서울특별시,송파구,내분비  영양 및 대사질환[E00-E90],545,116362
2021,한방기관외래,서울특별시,송파구,정신 및 행동장애[F00-F99],846,161369
2021,한방기관외래,서울특별시,송파구,신경계의 질환[G00-G99],5866,1330615
2021,한방기관외래,서울특별시,송파구,눈및눈부속기의 질환[H00-H59],328,82549
2021,한방기관외래,서울특별시,송파구,귀 및 유양돌기의 질환[H60-H95],1202,291490
2021,한방기관외래,서울특별시,송파구,순환기계의 질환[I00-I99],609,195125
2021,한방기관외래,서울특별시,송파구,호흡기계의 질환[J00-J99],4210,469345
2021,한방기관외래,서울특별시,송파구,소화기계의 질환[K00-K93],11667,1568655
2021,한방기관외래,서울특별시,송파구,피부 및 피하조직의 질환[L00-L99],2325,434172
2021,한방기관외래,서울특별시,송파구,근골격계 및 결합조직의 질환[M00-M99],80593,19333898
2021,한방기관외래,서울특별시,송파구,비뇨생식기계의 질환[N00-N99],1908,334094
2021,한방기관외래,서울특별시,송파구,임신  출산 및 산욕[O00-O99],75,8614
2021,한방기관외래,서울특별시,송파구,주산기에 기원한 특정병태[P00-P96],*,*
2021,한방기관외래,서울특별시,송파구,선천성기형  변형 및 염색체 이상[Q00-Q99],29,8402
2021,한방기관외래,서울특별시,송파구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],8669,1270603
2021,한방기관외래,서울특별시,송파구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],62195,11633405
2021,한방기관외래,서울특별시,송파구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],72,4080
2021,한방기관외래,서울특별시,송파구,특수목적코드[U00-U99],8119,1236515
2021,한방기관외래,서울특별시,강동구,특정감염성 및 기생충성 질환[A00-B99],179,21014
2021,한방기관외래,서울특별시,강동구,신생물[C00-D48],472,160849
2021,한방기관외래,서울특별시,강동구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],26,4501
2021,한방기관외래,서울특별시,강동구,내분비  영양 및 대사질환[E00-E90],450,108679
2021,한방기관외래,서울특별시,강동구,정신 및 행동장애[F00-F99],773,124571
2021,한방기관외래,서울특별시,강동구,신경계의 질환[G00-G99],4703,1179098
2021,한방기관외래,서울특별시,강동구,눈및눈부속기의 질환[H00-H59],234,52267
2021,한방기관외래,서울특별시,강동구,귀 및 유양돌기의 질환[H60-H95],937,239566
2021,한방기관외래,서울특별시,강동구,순환기계의 질환[I00-I99],502,195379
2021,한방기관외래,서울특별시,강동구,호흡기계의 질환[J00-J99],3311,375845
2021,한방기관외래,서울특별시,강동구,소화기계의 질환[K00-K93],8518,1203178
2021,한방기관외래,서울특별시,강동구,피부 및 피하조직의 질환[L00-L99],1464,275049
2021,한방기관외래,서울특별시,강동구,근골격계 및 결합조직의 질환[M00-M99],61232,15291219
2021,한방기관외래,서울특별시,강동구,비뇨생식기계의 질환[N00-N99],1232,244095
2021,한방기관외래,서울특별시,강동구,임신  출산 및 산욕[O00-O99],35,2556
2021,한방기관외래,서울특별시,강동구,선천성기형  변형 및 염색체 이상[Q00-Q99],22,2535
2021,한방기관외래,서울특별시,강동구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],6874,1070376
2021,한방기관외래,서울특별시,강동구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],40419,7479872
2021,한방기관외래,서울특별시,강동구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],110,43275
2021,한방기관외래,서울특별시,강동구,특수목적코드[U00-U99],6200,961092
2021,한방기관외래,부산광역시,중구,특정감염성 및 기생충성 질환[A00-B99],18,3135
2021,한방기관외래,부산광역시,중구,신생물[C00-D48],32,6338
2021,한방기관외래,부산광역시,중구,내분비  영양 및 대사질환[E00-E90],25,2849
2021,한방기관외래,부산광역시,중구,정신 및 행동장애[F00-F99],104,24614
2021,한방기관외래,부산광역시,중구,신경계의 질환[G00-G99],568,121489
2021,한방기관외래,부산광역시,중구,눈및눈부속기의 질환[H00-H59],32,6287
2021,한방기관외래,부산광역시,중구,귀 및 유양돌기의 질환[H60-H95],64,17146
2021,한방기관외래,부산광역시,중구,순환기계의 질환[I00-I99],55,15452
2021,한방기관외래,부산광역시,중구,호흡기계의 질환[J00-J99],139,16800
2021,한방기관외래,부산광역시,중구,소화기계의 질환[K00-K93],588,72503
2021,한방기관외래,부산광역시,중구,피부 및 피하조직의 질환[L00-L99],108,23894
2021,한방기관외래,부산광역시,중구,근골격계 및 결합조직의 질환[M00-M99],5721,1445865
2021,한방기관외래,부산광역시,중구,비뇨생식기계의 질환[N00-N99],68,9209
2021,한방기관외래,부산광역시,중구,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2021,한방기관외래,부산광역시,중구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],479,59665
2021,한방기관외래,부산광역시,중구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],2633,397726
2021,한방기관외래,부산광역시,중구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2021,한방기관외래,부산광역시,중구,특수목적코드[U00-U99],416,66073
2021,한방기관외래,부산광역시,서구,특정감염성 및 기생충성 질환[A00-B99],42,7965
2021,한방기관외래,부산광역시,서구,신생물[C00-D48],95,29502
2021,한방기관외래,부산광역시,서구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관외래,부산광역시,서구,내분비  영양 및 대사질환[E00-E90],70,12127
2021,한방기관외래,부산광역시,서구,정신 및 행동장애[F00-F99],179,36908
2021,한방기관외래,부산광역시,서구,신경계의 질환[G00-G99],1331,281145
2021,한방기관외래,부산광역시,서구,눈및눈부속기의 질환[H00-H59],71,21298
2021,한방기관외래,부산광역시,서구,귀 및 유양돌기의 질환[H60-H95],232,62420
2021,한방기관외래,부산광역시,서구,순환기계의 질환[I00-I99],144,60817
2021,한방기관외래,부산광역시,서구,호흡기계의 질환[J00-J99],425,53782
2021,한방기관외래,부산광역시,서구,소화기계의 질환[K00-K93],1490,201224
2021,한방기관외래,부산광역시,서구,피부 및 피하조직의 질환[L00-L99],238,49767
2021,한방기관외래,부산광역시,서구,근골격계 및 결합조직의 질환[M00-M99],14881,3712196
2021,한방기관외래,부산광역시,서구,비뇨생식기계의 질환[N00-N99],142,25050
2021,한방기관외래,부산광역시,서구,임신  출산 및 산욕[O00-O99],6,363
2021,한방기관외래,부산광역시,서구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1169,184948
2021,한방기관외래,부산광역시,서구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],7173,1085881
2021,한방기관외래,부산광역시,서구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2021,한방기관외래,부산광역시,서구,특수목적코드[U00-U99],783,114148
2021,한방기관외래,부산광역시,동구,특정감염성 및 기생충성 질환[A00-B99],31,6206
2021,한방기관외래,부산광역시,동구,신생물[C00-D48],71,26486
2021,한방기관외래,부산광역시,동구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],5,677
2021,한방기관외래,부산광역시,동구,내분비  영양 및 대사질환[E00-E90],61,9230
2021,한방기관외래,부산광역시,동구,정신 및 행동장애[F00-F99],261,56894
2021,한방기관외래,부산광역시,동구,신경계의 질환[G00-G99],1271,250175
2021,한방기관외래,부산광역시,동구,눈및눈부속기의 질환[H00-H59],101,25155
2021,한방기관외래,부산광역시,동구,귀 및 유양돌기의 질환[H60-H95],214,40556
2021,한방기관외래,부산광역시,동구,순환기계의 질환[I00-I99],140,40400
2021,한방기관외래,부산광역시,동구,호흡기계의 질환[J00-J99],440,45213
2021,한방기관외래,부산광역시,동구,소화기계의 질환[K00-K93],1485,213687
2021,한방기관외래,부산광역시,동구,피부 및 피하조직의 질환[L00-L99],232,42388
2021,한방기관외래,부산광역시,동구,근골격계 및 결합조직의 질환[M00-M99],13837,3352915
2021,한방기관외래,부산광역시,동구,비뇨생식기계의 질환[N00-N99],160,32900
2021,한방기관외래,부산광역시,동구,임신  출산 및 산욕[O00-O99],8,332
2021,한방기관외래,부산광역시,동구,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2021,한방기관외래,부산광역시,동구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1186,174236
2021,한방기관외래,부산광역시,동구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],6609,932447
2021,한방기관외래,부산광역시,동구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],7,483
2021,한방기관외래,부산광역시,동구,특수목적코드[U00-U99],965,150401
2021,한방기관외래,부산광역시,영도구,특정감염성 및 기생충성 질환[A00-B99],32,4390
2021,한방기관외래,부산광역시,영도구,신생물[C00-D48],122,44457
2021,한방기관외래,부산광역시,영도구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],6,183
2021,한방기관외래,부산광역시,영도구,내분비  영양 및 대사질환[E00-E90],89,29573
